open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,symbol,exchange,date
180.1,182.61,178.9,180.05,17423264,182.61,178.9,180.05,180.1,17423264,FB,XNAS,2018-08-13T00:00:00+0000
182.04,182.1,179.42,180.26,21500410,182.1,179.42,180.26,182.04,21500410,FB,XNAS,2018-08-10T00:00:00+0000
185.8492,186.57,182.48,183.09,19732120,186.57,182.48,183.09,185.8492,19732120,FB,XNAS,2018-08-09T00:00:00+0000
184.75,186.85,183.76,185.18,22205230,186.85,183.76,185.18,184.75,22205230,FB,XNAS,2018-08-08T00:00:00+0000
186.5,188.3,183.72,183.81,33398562,188.3,183.72,183.81,186.5,33398562,FB,XNAS,2018-08-07T00:00:00+0000
178.97,185.79,178.38,185.69,49716192,185.79,178.38,185.69,178.97,49716192,FB,XNAS,2018-08-06T00:00:00+0000
177.69,178.85,176.15,177.78,24763434,178.85,176.15,177.78,177.69,24763434,FB,XNAS,2018-08-03T00:00:00+0000
170.68,176.79,170.27,176.37,32399954,176.79,170.27,176.37,170.68,32399954,FB,XNAS,2018-08-02T00:00:00+0000
173.93,175.08,170.9,171.65,34042109,175.08,170.9,171.65,173.93,34042109,FB,XNAS,2018-08-01T00:00:00+0000
170.67,174.24,170,172.58,40356471,174.24,170,172.58,170.67,40356471,FB,XNAS,2018-07-31T00:00:00+0000
175.3,175.3,166.56,171.06,65280787,175.3,166.56,171.06,175.3,65280787,FB,XNAS,2018-07-30T00:00:00+0000
179.87,179.93,173,174.89,60073749,179.93,173,174.89,179.87,60073749,FB,XNAS,2018-07-27T00:00:00+0000
174.89,180.13,173.75,176.26,169803668,180.13,173.75,176.26,174.89,169803668,FB,XNAS,2018-07-26T00:00:00+0000
215.715,218.62,214.27,217.5,64592585,218.62,214.27,217.5,215.715,64592585,FB,XNAS,2018-07-25T00:00:00+0000
215.11,216.2,212.6,214.67,28468681,216.2,212.6,214.67,215.11,28468681,FB,XNAS,2018-07-24T00:00:00+0000
210.58,211.62,208.8,210.91,16731969,211.62,208.8,210.91,210.58,16731969,FB,XNAS,2018-07-23T00:00:00+0000
208.85,211.5,208.5,209.94,16241508,211.5,208.5,209.94,208.85,16241508,FB,XNAS,2018-07-20T00:00:00+0000
208.77,209.99,207.76,208.09,11350429,209.99,207.76,208.09,208.77,11350429,FB,XNAS,2018-07-19T00:00:00+0000
209.82,210.99,208.44,209.36,15334907,210.99,208.44,209.36,209.82,15334907,FB,XNAS,2018-07-18T00:00:00+0000
204.9,210.46,204.84,209.99,15349892,210.46,204.84,209.99,204.9,15349892,FB,XNAS,2018-07-17T00:00:00+0000
207.5,208.72,206.84,207.23,11078209,208.72,206.84,207.23,207.5,11078209,FB,XNAS,2018-07-16T00:00:00+0000
207.81,208.43,206.45,207.32,11503401,208.43,206.45,207.32,207.81,11503401,FB,XNAS,2018-07-13T00:00:00+0000
203.43,207.08,203.19,206.92,15454706,207.08,203.19,206.92,203.43,15454706,FB,XNAS,2018-07-12T00:00:00+0000
202.22,204.5,201.75,202.54,12927377,204.5,201.75,202.54,202.22,12927377,FB,XNAS,2018-07-11T00:00:00+0000
204.5,204.91,202.26,203.54,13190067,204.91,202.26,203.54,204.5,13190067,FB,XNAS,2018-07-10T00:00:00+0000
204.93,205.8,202.1201,204.74,18149437,205.8,202.1201,204.74,204.93,18149437,FB,XNAS,2018-07-09T00:00:00+0000
198.45,203.64,197.7,203.23,19740131,203.64,197.7,203.23,198.45,19740131,FB,XNAS,2018-07-06T00:00:00+0000
194.74,198.65,194.03,198.45,19684193,198.65,194.03,198.45,194.74,19684193,FB,XNAS,2018-07-05T00:00:00+0000
194.55,195.4,192.52,192.73,13489514,195.4,192.52,192.73,194.55,13489514,FB,XNAS,2018-07-03T00:00:00+0000
193.37,197.45,192.22,197.36,13961578,197.45,192.22,197.36,193.37,13961578,FB,XNAS,2018-07-02T00:00:00+0000
197.32,197.5997,193.955,194.32,15811602,197.5997,193.955,194.32,197.32,15811602,FB,XNAS,2018-06-29T00:00:00+0000
195.18,197.34,193.26,196.23,18172439,197.34,193.26,196.23,195.18,18172439,FB,XNAS,2018-06-28T00:00:00+0000
199.18,200.75,195.8,195.84,18734408,200.75,195.8,195.84,199.18,18734408,FB,XNAS,2018-06-27T00:00:00+0000
197.6,199.1,196.23,199,17897576,199.1,196.23,199,197.6,17897576,FB,XNAS,2018-06-26T00:00:00+0000
200,200,193.11,196.35,25275137,200,193.11,196.35,200,25275137,FB,XNAS,2018-06-25T00:00:00+0000
201.16,202.24,199.31,201.74,17420188,202.24,199.31,201.74,201.16,17420188,FB,XNAS,2018-06-22T00:00:00+0000
202.76,203.39,200.09,201.5,19045717,203.39,200.09,201.5,202.76,19045717,FB,XNAS,2018-06-21T00:00:00+0000
199.1,203.55,198.805,202,28230933,203.55,198.805,202,199.1,28230933,FB,XNAS,2018-06-20T00:00:00+0000
196.2352,197.96,193.79,197.49,19993996,197.96,193.79,197.49,196.2352,19993996,FB,XNAS,2018-06-19T00:00:00+0000
194.8,199.58,194.13,198.31,16826023,199.58,194.13,198.31,194.8,16826023,FB,XNAS,2018-06-18T00:00:00+0000
195.79,197.07,194.64,195.85,21860931,197.07,194.64,195.85,195.79,21860931,FB,XNAS,2018-06-15T00:00:00+0000
193.1,197.28,192.91,196.81,19120866,197.28,192.91,196.81,193.1,19120866,FB,XNAS,2018-06-14T00:00:00+0000
192.74,194.5,191.91,192.41,15853821,194.5,191.91,192.41,192.74,15853821,FB,XNAS,2018-06-13T00:00:00+0000
192.17,193.28,191.56,192.4,11562704,193.28,191.56,192.4,192.17,11562704,FB,XNAS,2018-06-12T00:00:00+0000
188.81,192.6,188.8,191.54,12928907,192.6,188.8,191.54,188.81,12928907,FB,XNAS,2018-06-11T00:00:00+0000
187.53,189.4754,186.43,189.1,12677092,189.4754,186.43,189.1,187.53,12677092,FB,XNAS,2018-06-08T00:00:00+0000
190.75,190.97,186.77,188.18,21503171,190.97,186.77,188.18,190.75,21503171,FB,XNAS,2018-06-07T00:00:00+0000
191.0252,192.53,189.11,191.34,22558920,192.53,189.11,191.34,191.0252,22558920,FB,XNAS,2018-06-06T00:00:00+0000
194.3,195,192.62,192.94,15544294,195,192.62,192.94,194.3,15544294,FB,XNAS,2018-06-05T00:00:00+0000
191.84,193.98,191.47,193.28,18939795,193.98,191.47,193.28,191.84,18939795,FB,XNAS,2018-06-04T00:00:00+0000
193.065,194.5492,192.07,193.99,17307245,194.5492,192.07,193.99,193.065,17307245,FB,XNAS,2018-06-01T00:00:00+0000
187.87,192.72,187.48,191.78,30782631,192.72,187.48,191.78,187.87,30782631,FB,XNAS,2018-05-31T00:00:00+0000
186.54,188,185.25,187.67,13736866,188,185.25,187.67,186.54,13736866,FB,XNAS,2018-05-30T00:00:00+0000
184.34,186.81,183.71,185.74,16398937,186.81,183.71,185.74,184.34,16398937,FB,XNAS,2018-05-29T00:00:00+0000
186.02,186.33,184.45,184.92,10965061,186.33,184.45,184.92,186.02,10965061,FB,XNAS,2018-05-25T00:00:00+0000
185.88,186.8,185.03,185.93,12354742,186.8,185.03,185.93,185.88,12354742,FB,XNAS,2018-05-24T00:00:00+0000
182.5,186.91,182.18,186.9,16628100,186.91,182.18,186.9,182.5,16628100,FB,XNAS,2018-05-23T00:00:00+0000
184.93,185.42,183.43,183.8,12731419,185.42,183.43,183.8,184.93,12731419,FB,XNAS,2018-05-22T00:00:00+0000
183.77,185.3,183.13,184.49,13532864,185.3,183.13,184.49,183.77,13532864,FB,XNAS,2018-05-21T00:00:00+0000
183.49,184.19,182.61,182.68,13130451,184.19,182.61,182.68,183.49,13130451,FB,XNAS,2018-05-18T00:00:00+0000
182.68,184.06,182.22,183.76,14840675,184.06,182.22,183.76,182.68,14840675,FB,XNAS,2018-05-17T00:00:00+0000
183.6952,184.32,182.66,183.2,16975495,184.32,182.66,183.2,183.6952,16975495,FB,XNAS,2018-05-16T00:00:00+0000
184.88,185.29,183.2,184.32,15429433,185.29,183.2,184.32,184.88,15429433,FB,XNAS,2018-05-15T00:00:00+0000
187.71,187.86,186.2,186.64,15646744,187.86,186.2,186.64,187.71,15646744,FB,XNAS,2018-05-14T00:00:00+0000
184.85,188.32,184.18,186.99,21207848,188.32,184.18,186.99,184.85,21207848,FB,XNAS,2018-05-11T00:00:00+0000
183.15,186.1292,182.5,185.53,21071403,186.1292,182.5,185.53,183.15,21071403,FB,XNAS,2018-05-10T00:00:00+0000
179.67,183.01,178.7807,182.66,23282811,183.01,178.7807,182.66,179.67,23282811,FB,XNAS,2018-05-09T00:00:00+0000
178.25,179.04,177.11,178.92,15577211,179.04,177.11,178.92,178.25,15577211,FB,XNAS,2018-05-08T00:00:00+0000
177.35,179.5,177.17,177.97,18697195,179.5,177.17,177.97,177.35,18697195,FB,XNAS,2018-05-07T00:00:00+0000
173.08,176.98,173.06,176.61,17677844,176.98,173.06,176.61,173.08,17677844,FB,XNAS,2018-05-04T00:00:00+0000
175.13,176.12,172.12,174.02,24026071,176.12,172.12,174.02,175.13,24026071,FB,XNAS,2018-05-03T00:00:00+0000
174.246,178.08,174.2,176.07,30424450,178.08,174.2,176.07,174.246,30424450,FB,XNAS,2018-05-02T00:00:00+0000
172,174.02,170.23,173.86,26025932,174.02,170.23,173.86,172,26025932,FB,XNAS,2018-05-01T00:00:00+0000
173.79,175.72,171.71,172,20750478,175.72,171.71,172,173.79,20750478,FB,XNAS,2018-04-30T00:00:00+0000
176.81,177.1,172.6,173.59,29804657,177.1,172.6,173.59,176.81,29804657,FB,XNAS,2018-04-27T00:00:00+0000
173.22,176.27,170.8,174.16,77556934,176.27,170.8,174.16,173.22,77556934,FB,XNAS,2018-04-26T00:00:00+0000
160.1448,161.06,156.19,159.69,41083581,161.06,156.19,159.69,160.1448,41083581,FB,XNAS,2018-04-25T00:00:00+0000
165.43,166.1,158.19,159.69,35079926,166.1,158.19,159.69,165.43,35079926,FB,XNAS,2018-04-24T00:00:00+0000
167.27,168.45,165.09,165.84,23088102,168.45,165.09,165.84,167.27,23088102,FB,XNAS,2018-04-23T00:00:00+0000
167.79,168.43,165.81,166.28,19119438,168.43,165.81,166.28,167.79,19119438,FB,XNAS,2018-04-20T00:00:00+0000
166.2,168.33,165.2,168.1,22234961,168.33,165.2,168.1,166.2,22234961,FB,XNAS,2018-04-19T00:00:00+0000
166.88,168.12,165.77,166.36,20969568,168.12,165.77,166.36,166.88,20969568,FB,XNAS,2018-04-18T00:00:00+0000
165.83,169,165.66,168.66,22743029,169,165.66,168.66,165.83,22743029,FB,XNAS,2018-04-17T00:00:00+0000
165.7249,165.78,163.39,164.83,18119435,165.78,163.39,164.83,165.7249,18119435,FB,XNAS,2018-04-16T00:00:00+0000
164.58,165.7036,163.77,164.52,19990561,165.7036,163.77,164.52,164.58,19990561,FB,XNAS,2018-04-13T00:00:00+0000
166.98,167.45,163.1,163.87,38262956,167.45,163.1,163.87,166.98,38262956,FB,XNAS,2018-04-12T00:00:00+0000
165.36,168.65,163.25,166.32,56144633,168.65,163.25,166.32,165.36,56144633,FB,XNAS,2018-04-11T00:00:00+0000
157.93,165.98,157.01,165.04,58947041,165.98,157.01,165.04,157.93,58947041,FB,XNAS,2018-04-10T00:00:00+0000
157.82,160.53,156.04,157.93,34915227,160.53,156.04,157.93,157.82,34915227,FB,XNAS,2018-04-09T00:00:00+0000
157.73,161.42,156.81,157.2,41644812,161.42,156.81,157.2,157.73,41644812,FB,XNAS,2018-04-06T00:00:00+0000
161.56,161.575,156.65,159.34,41449609,161.575,156.65,159.34,161.56,41449609,FB,XNAS,2018-04-05T00:00:00+0000
152.025,155.56,150.51,155.1,49885584,155.56,150.51,155.1,152.025,49885584,FB,XNAS,2018-04-04T00:00:00+0000
156.55,157.39,150.81,156.11,42543865,157.39,150.81,156.11,156.55,42543865,FB,XNAS,2018-04-03T00:00:00+0000
157.81,159.2,154.111,155.39,36795991,159.2,154.111,155.39,157.81,36795991,FB,XNAS,2018-04-02T00:00:00+0000
155.15,161.42,154.14,159.79,59434293,161.42,154.14,159.79,155.15,59434293,FB,XNAS,2018-03-29T00:00:00+0000
151.65,155.88,150.8,153.03,60029170,155.88,150.8,153.03,151.65,60029170,FB,XNAS,2018-03-28T00:00:00+0000
156.31,162.85,150.75,152.22,76787884,162.85,150.75,152.22,156.31,76787884,FB,XNAS,2018-03-27T00:00:00+0000
160.82,161.1,149.02,160.06,125438294,161.1,149.02,160.06,160.82,125438294,FB,XNAS,2018-03-26T00:00:00+0000
165.44,167.1,159.02,159.39,52306891,167.1,159.02,159.39,165.44,52306891,FB,XNAS,2018-03-23T00:00:00+0000
166.13,170.27,163.72,164.89,73389988,170.27,163.72,164.89,166.13,73389988,FB,XNAS,2018-03-22T00:00:00+0000
164.8,173.4,163.3,169.39,105350867,173.4,163.3,169.39,164.8,105350867,FB,XNAS,2018-03-21T00:00:00+0000
167.47,170.2,161.95,168.15,128925534,170.2,161.95,168.15,167.47,128925534,FB,XNAS,2018-03-20T00:00:00+0000
177.01,177.17,170.06,172.56,86897749,177.17,170.06,172.56,177.01,86897749,FB,XNAS,2018-03-19T00:00:00+0000
184.49,185.33,183.41,185.09,23090480,185.33,183.41,185.09,184.49,23090480,FB,XNAS,2018-03-16T00:00:00+0000
183.24,184,182.19,183.86,15461869,184,182.19,183.86,183.24,15461869,FB,XNAS,2018-03-15T00:00:00+0000
182.6,184.25,181.85,184.19,16426843,184.25,181.85,184.19,182.6,16426843,FB,XNAS,2018-03-14T00:00:00+0000
185.61,185.99,181.11,181.88,17742312,185.99,181.11,181.88,185.61,17742312,FB,XNAS,2018-03-13T00:00:00+0000
185.23,186.1,184.22,184.76,14873538,186.1,184.22,184.76,185.23,14873538,FB,XNAS,2018-03-12T00:00:00+0000
183.91,185.51,183.21,185.23,17952177,185.51,183.21,185.23,183.91,17952177,FB,XNAS,2018-03-09T00:00:00+0000
183.56,184.4,181.45,182.34,15336555,184.4,181.45,182.34,183.56,15336555,FB,XNAS,2018-03-08T00:00:00+0000
178.74,183.82,178.07,183.71,19097293,183.82,178.07,183.71,178.74,19097293,FB,XNAS,2018-03-07T00:00:00+0000
181.78,182.38,179.11,179.78,15086784,182.38,179.11,179.78,181.78,15086784,FB,XNAS,2018-03-06T00:00:00+0000
176.2,181.1475,175.89,180.4,16189280,181.1475,175.89,180.4,176.2,16189280,FB,XNAS,2018-03-05T00:00:00+0000
173.29,177.11,172.99,176.62,20025905,177.11,172.99,176.62,173.29,20025905,FB,XNAS,2018-03-02T00:00:00+0000
179.01,180.12,174.41,175.94,23201626,180.12,174.41,175.94,179.01,23201626,FB,XNAS,2018-03-01T00:00:00+0000
182.3,182.88,178.14,178.32,18208084,182.88,178.14,178.32,182.3,18208084,FB,XNAS,2018-02-28T00:00:00+0000
184.45,184.7,181.46,181.46,15649326,184.7,181.46,181.46,184.45,15649326,FB,XNAS,2018-02-27T00:00:00+0000
184.58,185.66,183.2228,184.93,17418814,185.66,183.2228,184.93,184.58,17418814,FB,XNAS,2018-02-26T00:00:00+0000
179.9,183.39,179.51,183.29,18621950,183.39,179.51,183.29,179.9,18621950,FB,XNAS,2018-02-23T00:00:00+0000
178.7,180.21,177.41,178.99,17085490,180.21,177.41,178.99,178.7,17085490,FB,XNAS,2018-02-22T00:00:00+0000
176.71,181.27,176.4,177.91,22844006,181.27,176.4,177.91,176.71,22844006,FB,XNAS,2018-02-21T00:00:00+0000
175.77,177.95,175.11,176.01,20887317,177.95,175.11,176.01,175.77,20887317,FB,XNAS,2018-02-20T00:00:00+0000
178.99,179.88,176.3,177.36,20475445,179.88,176.3,177.36,178.99,20475445,FB,XNAS,2018-02-16T00:00:00+0000
180.5,180.5,176.84,179.96,20554092,180.5,176.84,179.96,180.5,20554092,FB,XNAS,2018-02-15T00:00:00+0000
173.45,179.81,173.2119,179.52,27963758,179.81,173.2119,179.52,173.45,27963758,FB,XNAS,2018-02-14T00:00:00+0000
175.62,175.97,173.1,173.15,20880702,175.97,173.1,173.15,175.62,20880702,FB,XNAS,2018-02-13T00:00:00+0000
177.06,177.545,171.84,176.41,31697374,177.545,171.84,176.41,177.06,31697374,FB,XNAS,2018-02-12T00:00:00+0000
174.76,176.9,167.18,176.11,37214470,176.9,167.18,176.11,174.76,37214470,FB,XNAS,2018-02-09T00:00:00+0000
181.01,181.84,171.4815,171.58,35672214,181.84,171.4815,171.58,181.01,35672214,FB,XNAS,2018-02-08T00:00:00+0000
184.15,185.0817,179.95,180.18,26891282,185.0817,179.95,180.18,184.15,26891282,FB,XNAS,2018-02-07T00:00:00+0000
178.57,185.77,177.74,185.31,36829710,185.77,177.74,185.31,178.57,36829710,FB,XNAS,2018-02-06T00:00:00+0000
186.93,190.61,180.61,181.26,29852293,190.61,180.61,181.26,186.93,29852293,FB,XNAS,2018-02-05T00:00:00+0000
192.04,194.21,189.98,190.28,25514560,194.21,189.98,190.28,192.04,25514560,FB,XNAS,2018-02-02T00:00:00+0000
188.22,195.32,187.89,193.09,53608910,195.32,187.89,193.09,188.22,53608910,FB,XNAS,2018-02-01T00:00:00+0000
188.37,189.83,185.22,186.89,27299152,189.83,185.22,186.89,188.37,27299152,FB,XNAS,2018-01-31T00:00:00+0000
183.01,188.18,181.84,187.12,20382841,188.18,181.84,187.12,183.01,20382841,FB,XNAS,2018-01-30T00:00:00+0000
188.75,188.84,185.6301,185.98,20022931,188.84,185.6301,185.98,188.75,20022931,FB,XNAS,2018-01-29T00:00:00+0000
187.75,190,186.81,190,16652197,190,186.81,190,187.75,16652197,FB,XNAS,2018-01-26T00:00:00+0000
187.95,188.62,186.6,187.48,16698537,188.62,186.6,187.48,187.95,16698537,FB,XNAS,2018-01-25T00:00:00+0000
189.89,190.66,186.52,186.55,22992031,190.66,186.52,186.55,189.89,22992031,FB,XNAS,2018-01-24T00:00:00+0000
186.05,189.55,185.55,189.35,24956444,189.55,185.55,189.35,186.05,24956444,FB,XNAS,2018-01-23T00:00:00+0000
180.8,185.39,180.41,185.37,20567285,185.39,180.41,185.37,180.8,20567285,FB,XNAS,2018-01-22T00:00:00+0000
180.85,182.37,180.1702,181.29,26266081,182.37,180.1702,181.29,180.85,26266081,FB,XNAS,2018-01-19T00:00:00+0000
178.13,180.98,177.08,179.8,22783759,180.98,177.08,179.8,178.13,22783759,FB,XNAS,2018-01-18T00:00:00+0000
179.26,179.32,175.8,177.6,27356988,179.32,175.8,177.6,179.26,27356988,FB,XNAS,2018-01-17T00:00:00+0000
181.5,181.75,178.04,178.39,35027166,181.75,178.04,178.39,181.5,35027166,FB,XNAS,2018-01-16T00:00:00+0000
178.06,181.48,177.4,179.37,76645626,181.48,177.4,179.37,178.06,76645626,FB,XNAS,2018-01-12T00:00:00+0000
188.4,188.4,187.38,187.77,8855144,188.4,187.38,187.77,188.4,8855144,FB,XNAS,2018-01-11T00:00:00+0000
186.94,187.89,185.63,187.84,10464528,187.89,185.63,187.84,186.94,10464528,FB,XNAS,2018-01-10T00:00:00+0000
188.7,188.8,187.1,187.87,12342722,188.8,187.1,187.87,188.7,12342722,FB,XNAS,2018-01-09T00:00:00+0000
187.2,188.9,186.33,188.28,14719216,188.9,186.33,188.28,187.2,14719216,FB,XNAS,2018-01-08T00:00:00+0000
185.59,186.9,184.93,186.85,13042388,186.9,184.93,186.85,185.59,13042388,FB,XNAS,2018-01-05T00:00:00+0000
184.9,186.21,184.0996,184.33,13554357,186.21,184.0996,184.33,184.9,13554357,FB,XNAS,2018-01-04T00:00:00+0000
181.88,184.78,181.33,184.67,16595495,184.78,181.33,184.67,181.88,16595495,FB,XNAS,2018-01-03T00:00:00+0000
177.68,181.58,177.55,181.42,17694891,181.58,177.55,181.42,177.68,17694891,FB,XNAS,2018-01-02T00:00:00+0000
178,178.85,176.46,176.46,10028758,178.85,176.46,176.46,178,10028758,FB,XNAS,2017-12-29T00:00:00+0000
177.95,178.9367,177.68,177.92,11008996,178.9367,177.68,177.92,177.95,11008996,FB,XNAS,2017-12-28T00:00:00+0000
176.55,178.44,176.26,177.62,9296258,178.44,176.26,177.62,176.55,9296258,FB,XNAS,2017-12-27T00:00:00+0000
176.63,177,174.67,175.99,8726829,177,174.67,175.99,176.63,8726829,FB,XNAS,2017-12-26T00:00:00+0000
177.14,177.53,176.23,177.2,8462491,177.53,176.23,177.2,177.14,8462491,FB,XNAS,2017-12-22T00:00:00+0000
177.94,178.68,177.05,177.45,11050969,178.68,177.05,177.45,177.94,11050969,FB,XNAS,2017-12-21T00:00:00+0000
179.81,179.81,177.36,177.89,11754823,179.81,177.36,177.89,179.81,11754823,FB,XNAS,2017-12-20T00:00:00+0000
179.95,180.08,178.22,179.51,14769239,180.08,178.22,179.51,179.95,14769239,FB,XNAS,2017-12-19T00:00:00+0000
181.01,181.3,179.75,180.82,17014337,181.3,179.75,180.82,181.01,17014337,FB,XNAS,2017-12-18T00:00:00+0000
179.02,180.4934,178.36,180.18,26225100,180.4934,178.36,180.18,179.02,26225100,FB,XNAS,2017-12-15T00:00:00+0000
178.29,180.3601,177.68,178.39,13393757,180.3601,177.68,178.39,178.29,13393757,FB,XNAS,2017-12-14T00:00:00+0000
177.3,179.16,177.25,178.3,14406776,179.16,177.25,178.3,177.3,14406776,FB,XNAS,2017-12-13T00:00:00+0000
178.6,179.18,176.6,176.96,16675275,179.18,176.6,176.96,178.6,16675275,FB,XNAS,2017-12-12T00:00:00+0000
179.3,180.22,178.8,179.04,12630207,180.22,178.8,179.04,179.3,12630207,FB,XNAS,2017-12-11T00:00:00+0000
181.53,182.28,178.7401,179,19377310,182.28,178.7401,179,181.53,19377310,FB,XNAS,2017-12-08T00:00:00+0000
175.8,180.39,175.8,180.14,19588217,180.39,175.8,180.14,175.8,19588217,FB,XNAS,2017-12-07T00:00:00+0000
172.5,176.77,171.9,176.06,20059293,176.77,171.9,176.06,172.5,20059293,FB,XNAS,2017-12-06T00:00:00+0000
170.45,175.38,169.01,172.83,20028656,175.38,169.01,172.83,170.45,20028656,FB,XNAS,2017-12-05T00:00:00+0000
176.29,176.57,170.79,171.47,24184006,176.57,170.79,171.47,176.29,24184006,FB,XNAS,2017-12-04T00:00:00+0000
176.03,177.48,172.34,175.1,19966643,177.48,172.34,175.1,176.03,19966643,FB,XNAS,2017-12-01T00:00:00+0000
176.85,178.275,175.2,177.18,25127073,178.275,175.2,177.18,176.85,25127073,FB,XNAS,2017-11-30T00:00:00+0000
181.89,181.97,174,175.13,41843917,181.97,174,175.13,181.89,41843917,FB,XNAS,2017-11-29T00:00:00+0000
183.51,184.25,182.09,182.42,13761926,184.25,182.09,182.42,183.51,13761926,FB,XNAS,2017-11-28T00:00:00+0000
182.56,183.73,181.99,183.03,12249740,183.73,181.99,183.03,182.56,12249740,FB,XNAS,2017-11-27T00:00:00+0000
180.4,183.15,180.29,182.78,9426010,183.15,180.29,182.78,180.4,9426010,FB,XNAS,2017-11-24T00:00:00+0000
181.3,181.73,180.44,180.87,10238140,181.73,180.44,180.87,181.3,10238140,FB,XNAS,2017-11-22T00:00:00+0000
179.15,181.89,178.99,181.86,14409305,181.89,178.99,181.86,179.15,14409305,FB,XNAS,2017-11-21T00:00:00+0000
178.87,179.5,178.1,178.74,10052391,179.5,178.1,178.74,178.87,10052391,FB,XNAS,2017-11-20T00:00:00+0000
179.3,179.98,178.9,179,12722802,179.98,178.9,179,179.3,12722802,FB,XNAS,2017-11-17T00:00:00+0000
178.76,179.83,178.5,179.59,15230062,179.83,178.5,179.59,178.76,15230062,FB,XNAS,2017-11-16T00:00:00+0000
176.66,178.57,176.4,177.95,10131051,178.57,176.4,177.95,176.66,10131051,FB,XNAS,2017-11-15T00:00:00+0000
178.13,178.97,177.18,178.07,9465112,178.97,177.18,178.07,178.13,9465112,FB,XNAS,2017-11-14T00:00:00+0000
177.5,179.04,177.3,178.77,9431449,179.04,177.3,178.77,177.5,9431449,FB,XNAS,2017-11-13T00:00:00+0000
178.35,179.1,177.96,178.46,10933405,179.1,177.96,178.46,178.35,10933405,FB,XNAS,2017-11-10T00:00:00+0000
178.31,179.4,177.09,179.3,12460345,179.4,177.09,179.3,178.31,12460345,FB,XNAS,2017-11-09T00:00:00+0000
179.79,180.35,179.11,179.56,10494149,180.35,179.11,179.56,179.79,10494149,FB,XNAS,2017-11-08T00:00:00+0000
180.5,180.75,178.96,180.25,12679885,180.75,178.96,180.25,180.5,12679885,FB,XNAS,2017-11-07T00:00:00+0000
178.56,180.45,178.31,180.17,13065077,180.45,178.31,180.17,178.56,13065077,FB,XNAS,2017-11-06T00:00:00+0000
179.29,179.86,176.71,178.92,17572587,179.86,176.71,178.92,179.29,17572587,FB,XNAS,2017-11-03T00:00:00+0000
180.63,181.94,177.34,178.92,35119841,181.94,177.34,178.92,180.63,35119841,FB,XNAS,2017-11-02T00:00:00+0000
182.36,182.9,180.57,182.66,28922959,182.9,180.57,182.66,182.36,28922959,FB,XNAS,2017-11-01T00:00:00+0000
180.57,180.8,178.94,180.06,19766043,180.8,178.94,180.06,180.57,19766043,FB,XNAS,2017-10-31T00:00:00+0000
179.26,180.69,177.61,179.87,24179258,180.69,177.61,179.87,179.26,24179258,FB,XNAS,2017-10-30T00:00:00+0000
174.15,178.21,173.9,177.88,29867490,178.21,173.9,177.88,174.15,29867490,FB,XNAS,2017-10-27T00:00:00+0000
171.38,172.29,170.39,170.63,10932929,172.29,170.39,170.63,171.38,10932929,FB,XNAS,2017-10-26T00:00:00+0000
171.9,172.25,168.89,170.6,15095603,172.25,168.89,170.6,171.9,15095603,FB,XNAS,2017-10-25T00:00:00+0000
172.3,173.24,171.5,171.8,11629341,173.24,171.5,171.8,172.3,11629341,FB,XNAS,2017-10-24T00:00:00+0000
175.2,175.34,171.25,171.27,13622072,175.34,171.25,171.27,175.2,13622072,FB,XNAS,2017-10-23T00:00:00+0000
175.5,175.88,174.63,174.98,11861307,175.88,174.63,174.98,175.5,11861307,FB,XNAS,2017-10-20T00:00:00+0000
174.93,176.03,172.63,174.56,13602869,176.03,172.63,174.56,174.93,13602869,FB,XNAS,2017-10-19T00:00:00+0000
176.65,176.74,175.75,176.03,12655492,176.74,175.75,176.03,176.65,12655492,FB,XNAS,2017-10-18T00:00:00+0000
174.71,176.13,174.36,176.11,15381990,176.13,174.36,176.11,174.71,15381990,FB,XNAS,2017-10-17T00:00:00+0000
174.49,175,174.06,174.52,11225293,175,174.06,174.52,174.49,11225293,FB,XNAS,2017-10-16T00:00:00+0000
173.45,174.65,173.2,173.74,13305724,174.65,173.2,173.74,173.45,13305724,FB,XNAS,2017-10-13T00:00:00+0000
172.61,173.85,172.29,172.55,10312488,173.85,172.29,172.55,172.61,10312488,FB,XNAS,2017-10-12T00:00:00+0000
171.95,172.78,171.4,172.74,11023310,172.78,171.4,172.74,171.95,11023310,FB,XNAS,2017-10-11T00:00:00+0000
173,173.2,170.8,171.59,11231234,173.2,170.8,171.59,173,11231234,FB,XNAS,2017-10-10T00:00:00+0000
172.7,174.88,172,172.5,14472612,174.88,172,172.5,172.7,14472612,FB,XNAS,2017-10-09T00:00:00+0000
170.25,172.37,169.75,172.23,12670089,172.37,169.75,172.23,170.25,12670089,FB,XNAS,2017-10-06T00:00:00+0000
169.18,171.31,168.6,171.24,14013869,171.31,168.6,171.24,169.18,14013869,FB,XNAS,2017-10-05T00:00:00+0000
169.83,170.67,168.29,168.42,11829323,170.67,168.29,168.42,169.83,11829323,FB,XNAS,2017-10-04T00:00:00+0000
169.3,170.73,169.2,169.96,8054219,170.73,169.2,169.96,169.3,8054219,FB,XNAS,2017-10-03T00:00:00+0000
171.39,171.87,168.75,169.47,13104304,171.87,168.75,169.47,171.39,13104304,FB,XNAS,2017-10-02T00:00:00+0000
